BrandName,Brand ID,Year,Absolut,Aristocrat,Barton,Belvedere,Burnett,Chopin,Crystal Palac,Finlandia,Fleischmann's,Fris,Gilbey's,Gordon's,Grey Goose,Kamchatka,Ketel One,Level,McCormick,Polar Ice,Popov,Pravda,Seagram's,Skol,Sky,Smirnoff,Stolicnaya,Tanqueray,Three Olives,TotalSales,LagTotalSales,2LagTotalSales,LnSales,LnLSales,Ln2Lsales,LnDiff,diff,IfDom,DollarSales,PriceRerUnit,LagPrice,LnPrice,LnLPrice,Mag,News,Outdoor,Broad,Print,LnMag,LnNews,LnOut,LnBroad,LnPrint,Tier1,Tier2,TotalMinusSales,LagTotalMinusSales,TierSales,OutsideTierSales,LagTierSales,LagOutsideTierSales,Firstintro,Marketshare,LagMktshare,YearID,total ad,,,,,,,,
Gordon's,6,1997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955,2025,1860,7.578146,7.613325,7.528332,-0.0351791,-3%,1,93840,48,46.41975,3.871201,3.837725,2471.8,1,1,1,2472.8,0,0,1.00E-05,1.00E-05,7.813107,0,0,61949,61847,9923,52026,9984,51863,0,0.0834044,0.0860969,5,4947.6,,,,,,,,
Gordon's,6,1998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2155,1955,2025,7.675546,7.578146,7.613325,0.0974002,10%,1,105595,49,48,3.89182,3.871201,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,61781,61949,9430,52351,9923,52026,0,0.0867378,0.0834044,6,6,,,,,,,,
Gordon's,6,1999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,2155,1955,7.58731,7.675546,7.578146,-0.0882363,-8%,1,104214,52.82007,49,3.966891,3.89182,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,61995,61781,9510,52485,9430,52351,0,0.0785711,0.0867378,7,6,,,,,,,,
Gordon's,6,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,1973,2155,7.467371,7.58731,7.675546,-0.1199389,-11%,1,92910,53.09143,52.82007,3.972015,3.966891,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62250,61995,10116,52134,9510,52485,0,0.0658836,0.0785711,8,6,,,,,,,,
Gordon's,6,2001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592,1750,1973,7.372746,7.467371,7.58731,-0.094625,-9%,1,89856,56.44221,53.09143,4.033217,3.972016,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62440,62250,10021,52419,10116,52134,0,0.0572765,0.0658836,9,6,,,,,,,,
Gordon's,6,2002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528,1592,1750,7.331715,7.372746,7.467371,-0.0410309,-4%,1,85812,56.15969,56.44221,4.028199,4.033217,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62536,62440,10055,52481,10021,52419,0,0.0513631,0.0572765,10,6,,,,,,,,
Gordon's,6,2003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480,1528,1592,7.299798,7.331715,7.372746,-0.0319171,-3%,1,84346,56.99054,56.15969,4.042885,4.028199,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62616,62536,10281,52335,10055,52481,0,0.0459185,0.0513631,11,6,,,,,,,,
Gordon's,6,2004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496,1480,1528,7.31055,7.299798,7.331715,0.0107522,1%,1,85950,57.45321,56.99054,4.050971,4.042885,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62632,62616,10885,51747,10281,52335,0,0.0433171,0.0459185,12,6,,,,,,,,
Gordon's,6,2005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1448,1496,1480,7.277938,7.31055,7.299798,-0.0326123,-3%,1,82970,57.29972,57.45321,4.048296,4.050971,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62712,62632,10765,51947,10885,51747,0,0.0398043,0.0433171,13,6,,,,,,,,
Gordon's,6,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413,1448,1496,7.25347,7.277938,7.31055,-0.0244679,-2%,1,82627,58.47629,57.29972,4.068622,4.048296,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62779,62712,11051,51728,10765,51947,0,0.0362652,0.0398043,14,6,,,,,,,,
Gordon's,6,2007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,1413,1448,7.17012,7.25347,7.277938,-0.0833502,-8%,1,74490,57.3,58.47629,4.048301,4.068621,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62924,62779,11268,51656,11051,51728,0,0.0312756,0.0362652,15,6,,,,,,,,
Grey Goose,16,1999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,18,4.60517,3.912023,2.890372,0.6931467,100%,0,17350,173.5,86.76,5.156178,4.463146,1475.7,1743.4,1,1,3219.1,7.296888,7.463593,1.00E-05,1.00E-05,8.076858,1,0,63868,63886,6068,57800,5310,58576,1,0.0039823,0.0020125,7,6440.2,,,,,,,,
Grey Goose,16,2000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,100,50,5.616771,4.60517,3.912023,1.011601,175%,0,47713,173.5018,173.5,5.156188,5.156178,3037.5,952.8,1,1,3990.3,8.01879,6.859405,1.00E-05,1.00E-05,8.291622,1,0,63725,63868,6879,56846,6068,57800,0,0.0103531,0.0039823,8,7982.6,,,,,,,,
Grey Goose,16,2001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,275,100,6.39693,5.616771,4.60517,0.780159,118%,0,104100,173.5,173.5018,5.156178,5.156188,4645.9,1014.2,1,1,5660.1,8.443741,6.921855,1.00E-05,1.00E-05,8.641197,1,0,63432,63725,7137,56295,6879,56846,0,0.0215866,0.0103531,9,11322.2,,,,,,,,
Grey Goose,16,2002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,600,275,7.047517,6.39693,5.616771,0.6505866,92%,0,199525,173.5,173.5,5.156178,5.156178,8883.7,965.3,1,410.9,9849,9.091973,6.872439,1.00E-05,6.01835,9.195126,1,0,62914,63432,7522,55392,7137,56295,0,0.0386568,0.0215866,10,20109.9,,,,,,,,
Grey Goose,16,2003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,1150,600,7.244227,7.047517,6.39693,0.1967101,22%,0,251300,179.5,173.5,5.190175,5.156178,11846.9,1455.9,1,894.9,13302.8,9.379822,7.28338,1.00E-05,6.796712,9.495729,1,0,62696,62914,8027,54669,7522,55392,0,0.0434364,0.0386568,11,27501.5,,,,,,,,
Grey Goose,16,2004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650,1400,1150,7.408531,7.244227,7.047517,0.1643043,18%,0,341229,206.8055,179.5,5.331779,5.190175,21058.9,839.7,1,1136.8,21898.6,9.955078,6.733045,1.00E-05,7.035973,9.994178,1,0,62478,62696,8672,53806,8027,54669,0,0.0477762,0.0434364,12,44935,,,,,,,,
Grey Goose,16,2005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075,1650,1400,7.637716,7.408531,7.244227,0.2291846,26%,0,414751,199.88,206.8055,5.297717,5.331779,24427.9,91.7,1,1546.2,24519.6,10.10348,4.518522,1.00E-05,7.343555,10.10723,1,0,62085,62478,8895,53190,8672,53806,0,0.05704,0.0477762,13,50586.4,,,,,,,,
Grey Goose,16,2006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2660,2075,1650,7.886081,7.637716,7.408531,0.2483654,28%,0,572911,215.3801,199.88,5.372404,5.297717,16959.8,45.4,1,1594.4,17005.2,9.738601,3.815512,1.00E-05,7.374253,9.741275,1,0,61532,62085,9453,52079,8895,53190,0,0.0682699,0.05704,14,35605.8,,,,,,,,
Grey Goose,16,2007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3325,2660,2075,8.109225,7.886081,7.637716,0.2231441,25%,0,716139,215.3802,,5.372405,,18035.9,999.9,1,2024.6,19035.8,9.800119,6.907655,1.00E-05,7.613127,9.854076,1,0,60899,61532,9807,51092,9453,52079,0,0.0799933,0.0682699,15,40097.2,,,,,,,,
Kamchatka,7,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1235,1260,1360,7.118826,7.138867,7.21524,-0.020041,-2%,1,46680,37.79757,36.42857,3.632245,3.595353,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62605,62548,10740,51865,11745,50803,0,0.0551315,0.0538876,3,6,,,,,,,,
Kamchatka,7,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1135,1235,1260,7.034388,7.118826,7.138867,-0.0844378,-8%,1,39260,34.59031,37.79757,3.543574,3.632245,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62737,62605,10874,51863,10740,51865,0,0.0482568,0.0551315,4,6,,,,,,,,
Kamchatka,7,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,1135,1235,6.984716,7.034388,7.118826,-0.0496721,-5%,1,41094.1,38.05009,34.59031,3.638904,3.543574,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62824,62737,10798,52026,10874,51863,0,0.0460751,0.0482568,5,6,,,,,,,,
Kamchatka,7,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,725,1080,1135,6.586172,6.984716,7.034388,-0.3985438,-33%,1,27586,38.04966,38.05009,3.638892,3.638903,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,63211,62824,10860,52351,10798,52026,0,0.0291809,0.0460751,6,6,,,,,,,,
Kamchatka,7,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,757,725,1080,6.629363,6.586172,6.984716,0.043191,4%,1,28804,38.0502,38.04966,3.638906,3.638892,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,63211,63211,10726,52485,10860,52351,0,0.0301462,0.0291809,7,6,,,,,,,,
Kamchatka,7,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1061,757,725,6.966967,6.629363,6.586172,0.337604,40%,1,28956,27.29123,38.0502,3.306566,3.638906,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62939,63211,10805,52134,10726,52485,0,0.0399443,0.0301462,8,6,,,,,,,,
Kamchatka,7,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,787,1061,757,6.668228,6.966967,6.629363,-0.298739,-26%,1,29945,38.04956,27.29123,3.638889,3.306566,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,63245,62939,10826,52419,10805,52134,0,0.0283144,0.0399443,9,6,,,,,,,,
Kamchatka,7,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,800,787,1061,6.684612,6.668228,6.966967,0.0163836,2%,1,38469,48.08625,38.04956,3.872996,3.63889,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,63264,63245,10783,52481,10826,52419,0,0.0268917,0.0283144,10,6,,,,,,,,
Kamchatka,7,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,818,800,787,6.706862,6.684612,6.668228,0.0222502,2%,1,31011,37.91076,48.08625,3.635235,3.872996,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,63278,63264,10943,52335,10783,52481,0,0.0253793,0.0268917,11,6,,,,,,,,
Kamchatka,7,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,918,818,800,6.822197,6.706862,6.684612,0.115335,12%,1,37104,40.4183,37.91076,3.699283,3.635235,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,63210,63278,11463,51747,10943,52335,0,0.026581,0.0253793,12,6,,,,,,,,
Kamchatka,7,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,871,918,818,6.769642,6.822197,6.706862,-0.0525551,-5%,1,33256,38.1814,40.4183,3.642349,3.699283,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,63289,63210,11342,51947,11463,51747,0,0.023943,0.026581,13,6,,,,,,,,
Kamchatka,7,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,902,871,918,6.804615,6.769642,6.822197,0.0349731,4%,1,34321,38.04989,38.1814,3.638898,3.642349,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,63290,63289,11562,51728,11342,51947,0,0.0231502,0.023943,14,6,,,,,,,,
Kamchatka,7,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,915,902,871,6.818924,6.804615,6.769642,0.0143089,1%,1,34816,38.05027,38.04989,3.638908,3.638898,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,63309,63290,11653,51656,11562,51728,0,0.0220132,0.0231502,15,6,,,,,,,,
Ketel One,18,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,750,605,450,6.620073,6.405229,6.109248,0.2148438,24%,0,87375,116.5,,4.757891,,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,1,0,63250,63363,6404,56846,5563,57800,0,0.0282358,0.024093,8,6,,,,,,,,
Ketel One,18,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,953,750,605,6.859615,6.620073,6.405229,0.239542,27%,0,118315,124.1501,116.5,4.821491,4.757891,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,1,0,63079,63250,6784,56295,6404,56846,0,0.0342867,0.0282358,9,6,,,,,,,,
Ketel One,18,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1054,953,750,6.960348,6.859615,6.620073,0.1007333,11%,0,123578,117.2467,124.1501,4.76428,4.821491,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,1,0,63010,63079,7618,55392,6784,56295,0,0.0354298,0.0342867,10,6,,,,,,,,
Ketel One,18,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1243,1054,953,7.125283,6.960348,6.859615,0.1649346,18%,0,153884,123.8005,117.2467,4.818671,4.76428,5382.8,693.7,1,1,6076.5,8.590964,6.542039,1.00E-05,1.00E-05,8.712184,1,0,62853,63010,8184,54669,7618,55392,0,0.0385654,0.0354298,11,12155,,,,,,,,
Ketel One,18,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1438,1243,1054,7.271008,7.125283,6.960348,0.1457253,16%,0,177456,123.4047,123.8005,4.815469,4.818671,7902.8,2351.5,1,1,10254.3,8.974973,7.762809,1.00E-05,1.00E-05,9.235453,1,0,62690,62853,8884,53806,8184,54669,0,0.0416377,0.0385654,12,20510.6,,,,,,,,
Ketel One,18,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1593,1438,1243,7.373374,7.271008,7.125283,0.102366,11%,0,210961,132.43,123.4047,4.886054,4.815469,13153.5,3524.9,241.4,2.8,16678.4,9.484443,8.167607,5.486455,1.029619,9.721869,1,0,62567,62690,9377,53190,8884,53806,0,0.0437902,0.0416377,13,33601,,,,,,,,
Ketel One,18,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1753,1593,1438,7.469084,7.373374,7.271008,0.0957098,10%,0,265562,151.49,132.43,5.02052,4.886054,17753.3,3346.9,135.2,16.7,21100.2,9.784327,8.115789,4.906755,2.815409,9.957038,1,0,62439,62567,10360,52079,9377,53190,0,0.0449914,0.0437902,14,42352.3,,,,,,,,
Ketel One,18,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1858,1753,1593,7.527256,7.469084,7.373374,0.0581722,6%,0,293888,158.1744,151.49,5.063698,5.02052,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,1,0,62366,62439,11274,51092,10360,52079,0,0.0447,0.0449914,15,6,,,,,,,,
Level,24,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,103,88,100,4.634729,4.477337,4.60517,0.157392,17%,0,20806,202,17776,5.308268,9.785604,7428.1,1,1,0.6,7429.1,8.913026,0,1.00E-05,-0.5108256,8.91316,1,0,64089,64072,12010,52079,10882,53190,1,0.0026435,0.002419,14,14859.8,,,,,,,,
Level,24,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,92,103,88,4.521789,4.634729,4.477337,-0.1129398,-11%,0,18584,202,20806,5.308268,9.942997,4431.1,1,140.8,1,4432.1,8.396403,0,4.94734,1.00E-05,8.396628,1,0,64132,64089,13040,51092,12010,52079,0,0.0022133,0.0026435,15,9006,,,,,,,,
McCormick,3,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1418,1324,1206,7.257003,7.188413,7.095064,0.0685897,7%,1,48212,34,,3.526361,,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62518,62580,10167,52351,10554,52026,0,0.0570739,0.0564846,6,6,,,,,,,,
McCormick,3,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1479,1418,1324,7.299121,7.257003,7.188413,0.0421181,4%,1,50286,34,34,3.526361,3.526361,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62489,62518,10004,52485,10167,52351,0,0.0588985,0.0570739,7,6,,,,,,,,
McCormick,3,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1595,1479,1418,7.374629,7.299121,7.257003,0.0755081,8%,1,54230,34,34,3.526361,3.526361,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62405,62489,10271,52134,10004,52485,0,0.0600482,0.0588985,8,6,,,,,,,,
McCormick,3,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1701,1595,1479,7.438972,7.374629,7.299121,0.064343,7%,1,58650,34.47972,34,3.540371,3.526361,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62331,62405,9912,52419,10271,52134,0,0.0611981,0.0600482,9,6,,,,,,,,
McCormick,3,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1744,1701,1595,7.463937,7.438972,7.374629,0.0249648,3%,1,59375,34.0453,34.47972,3.527692,3.540371,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62320,62331,9839,52481,9912,52419,0,0.0586238,0.0611981,10,6,,,,,,,,
McCormick,3,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1746,1744,1701,7.465083,7.463937,7.438972,0.0011463,0%,1,62100,35.56701,34.0453,3.571419,3.527692,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62350,62320,10015,52335,9839,52481,0,0.0541715,0.0586238,11,6,,,,,,,,
McCormick,3,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1869,1746,1744,7.533159,7.465083,7.463937,0.0680757,7%,1,64481,34.50027,35.56701,3.540967,3.571419,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62259,62350,10512,51747,10015,52335,0,0.0541174,0.0541715,12,6,,,,,,,,
McCormick,3,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1906,1869,1746,7.552762,7.533159,7.465083,0.0196033,2%,1,65550,34.3914,34.50027,3.537807,3.540967,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62254,62259,10307,51947,10512,51747,0,0.0523943,0.0541174,13,6,,,,,,,,
McCormick,3,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2001,1906,1869,7.601402,7.552762,7.533159,0.0486398,5%,1,69035,34.50025,34.3914,3.540967,3.537807,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62191,62254,10463,51728,10307,51947,0,0.0513564,0.0523943,14,6,,,,,,,,
McCormick,3,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1795,2001,1906,7.49276,7.601402,7.552762,-0.1086416,-10%,1,61928,34.50028,34.50025,3.540967,3.540967,1,1,33.4,1,2,0,0,3.508556,1.00E-05,1.00E-05,0,0,62429,62191,10773,51656,10463,51728,0,0.0431843,0.0513564,15,38.4,,,,,,,,
Polar Ice,31,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67,50,37,4.204693,3.912023,3.610918,0.2926698,34%,0,4690,70,,4.248495,,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,1,64093,64078,13128,50965,11783,52295,0,0.0018418,0.0014478,13,6,,,,,,,,
Polar Ice,31,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87,67,50,4.465908,4.204693,3.912023,0.2612152,30%,0,6090,70,70,4.248495,4.248495,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,1,64105,64093,14299,49806,13128,50965,0,0.0022329,0.0018418,14,6,,,,,,,,
Polar Ice,31,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76,87,67,4.330733,4.465908,4.204693,-0.1351752,-13%,0,5320,70,70,4.248495,4.248495,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,1,64148,64105,15790,48358,14299,49806,0,0.0018284,0.0022329,15,6,,,,,,,,
Popov,4,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2870,3525,3680,7.962067,8.167636,8.210668,-0.2055688,-19%,1,109830,38.26829,36.19858,3.644622,3.58902,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,60970,60283,9105,51865,9480,50803,0,0.1281193,0.150757,3,6,,,,,,,,
Popov,4,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2805,2870,3525,7.939159,7.962067,8.167636,-0.0229082,-2%,1,100678,35.89233,38.26829,3.580524,3.644622,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,61067,60970,9204,51863,9105,51865,0,0.1192602,0.1281193,4,6,,,,,,,,
Popov,4,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2577,2805,2870,7.854381,7.939159,7.962067,-0.0847778,-8%,1,101147.3,39.25002,35.89233,3.669952,3.580524,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,61327,61067,9301,52026,9204,51863,0,0.1099403,0.1192602,5,6,,,,,,,,
Popov,4,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2230,2577,2805,7.709757,7.854381,7.939159,-0.1446242,-13%,1,87528,39.25023,39.25002,3.669957,3.669952,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,61706,61327,9355,52351,9301,52026,0,0.0897565,0.1099403,6,6,,,,,,,,
Popov,4,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2070,2230,2577,7.635304,7.709757,7.854381,-0.0744529,-7%,1,81248,39.25024,39.25023,3.669958,3.669957,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,61898,61706,9413,52485,9355,52351,0,0.082434,0.0897565,7,6,,,,,,,,
Popov,4,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1910,2070,2230,7.554859,7.635304,7.709757,-0.0804448,-8%,1,81786,42.8199,39.25024,3.757003,3.669958,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62090,61898,9956,52134,9413,52485,0,0.0719072,0.082434,8,6,,,,,,,,
Popov,4,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1797,1910,2070,7.493874,7.554859,7.635304,-0.0609851,-6%,1,78361,43.60657,42.8199,3.775208,3.757003,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62235,62090,9816,52419,9956,52134,0,0.0646519,0.0719072,9,6,,,,,,,,
Popov,4,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1710,1797,1910,7.444249,7.493874,7.554859,-0.0496249,-5%,1,73222,42.81988,43.60657,3.757003,3.775208,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62354,62235,9873,52481,9816,52419,0,0.0574809,0.0646519,10,6,,,,,,,,
Popov,4,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1815,1710,1797,7.503841,7.444249,7.493874,0.0595918,6%,1,78204,43.0876,42.81988,3.763235,3.757003,1,1,1,1,2,0,0,1.00E-05,1.00E-05,1.00E-05,0,0,62281,62354,9946,52335,9873,52481,0,0.0563122,0.0574809,11,6,,,,,,,,
